t,MV,PV,DV,SP,Man
6.200000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.210000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.220000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.230000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.240000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.250000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.260000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.270000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.280000000000000000e+02,7.000000000000000000e+01,5.864000000000000057e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.290000000000000000e+02,6.999999999999998579e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.310000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.320000000000000000e+02,7.000000000000000000e+01,5.850999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.330000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.340000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.350000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.360000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.370000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.380000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.390000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.410000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.420000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.430000000000000000e+02,7.000000000000000000e+01,5.850999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.440000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.450000000000000000e+02,7.000000000000000000e+01,5.850999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.460000000000000000e+02,7.000000000000000000e+01,5.850999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.470000000000000000e+02,7.000000000000000000e+01,5.840999999999999659e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.480000000000000000e+02,7.000000000000000000e+01,5.838000000000000256e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.490000000000000000e+02,7.000000000000000000e+01,5.843999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.510000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.520000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.530000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.540000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.550000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.560000000000000000e+02,7.000000000000000000e+01,5.853999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.570000000000000000e+02,7.000000000000000000e+01,5.843999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.580000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.590000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.610000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.620000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.630000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.640000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.650000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.660000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.670000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.680000000000000000e+02,7.000000000000000000e+01,5.825000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.690000000000000000e+02,7.000000000000000000e+01,5.821999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+02,7.000000000000000000e+01,5.821999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.710000000000000000e+02,7.000000000000000000e+01,5.809000000000000341e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.720000000000000000e+02,7.000000000000000000e+01,5.817999999999999972e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.730000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.740000000000000000e+02,7.000000000000000000e+01,5.825000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.750000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.760000000000000000e+02,7.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.770000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.780000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.790000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.810000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.820000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.830000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.840000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.850000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.860000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.870000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.880000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.890000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.910000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.920000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.930000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.940000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.950000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.960000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.970000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.980000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
6.990000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.010000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.020000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.030000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.040000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.050000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.060000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.070000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.080000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.090000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+02,7.000000000000000000e+01,5.838000000000000256e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.110000000000000000e+02,6.999999999999998579e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.120000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.130000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.140000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.150000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.160000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.170000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.180000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.190000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.210000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.220000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.230000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.240000000000000000e+02,7.000000000000000000e+01,5.846999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.250000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.260000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.270000000000000000e+02,7.000000000000000000e+01,5.850999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.280000000000000000e+02,7.000000000000000000e+01,5.853999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.290000000000000000e+02,7.000000000000000000e+01,5.850999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+02,7.000000000000000000e+01,5.840999999999999659e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.310000000000000000e+02,7.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.320000000000000000e+02,7.000000000000000000e+01,5.846999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.330000000000000000e+02,7.000000000000000000e+01,5.843999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.340000000000000000e+02,7.000000000000000000e+01,5.843999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.350000000000000000e+02,7.000000000000000000e+01,5.850999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.360000000000000000e+02,7.000000000000000000e+01,5.853999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.370000000000000000e+02,7.000000000000000000e+01,5.850999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.380000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.390000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.410000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.420000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.430000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.440000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.450000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.460000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.470000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.480000000000000000e+02,7.000000000000000000e+01,5.864000000000000057e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.490000000000000000e+02,6.999999999999998579e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.510000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.520000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.530000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.540000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.550000000000000000e+02,7.000000000000000000e+01,5.840999999999999659e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.560000000000000000e+02,7.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.570000000000000000e+02,7.000000000000000000e+01,5.843999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.580000000000000000e+02,7.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.590000000000000000e+02,7.000000000000000000e+01,5.835000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+02,7.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.610000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.620000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.630000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.640000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.650000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.660000000000000000e+02,7.000000000000000000e+01,5.838000000000000256e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.670000000000000000e+02,6.999999999999998579e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.680000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.690000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+02,7.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.710000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.720000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.730000000000000000e+02,7.000000000000000000e+01,5.835000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.740000000000000000e+02,7.000000000000000000e+01,5.850999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.750000000000000000e+02,7.000000000000000000e+01,5.850999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.760000000000000000e+02,7.000000000000000000e+01,5.853999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.770000000000000000e+02,7.000000000000000000e+01,5.850999999999999801e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.780000000000000000e+02,7.000000000000000000e+01,5.843999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.790000000000000000e+02,7.000000000000000000e+01,5.835000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+02,7.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.810000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.820000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.830000000000000000e+02,7.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.840000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.850000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.860000000000000000e+02,7.000000000000000000e+01,5.835000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.870000000000000000e+02,7.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.880000000000000000e+02,7.000000000000000000e+01,5.831000000000000227e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.890000000000000000e+02,7.000000000000000000e+01,5.838000000000000256e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+02,6.999999999999998579e+01,5.835000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.910000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.920000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.930000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.940000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.950000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.960000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.970000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.980000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
7.990000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+02,7.000000000000000000e+01,5.828000000000000114e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.010000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.020000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.030000000000000000e+02,7.000000000000000000e+01,5.853999999999999915e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.040000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.050000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.060000000000000000e+02,7.000000000000000000e+01,5.857000000000000028e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.070000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.080000000000000000e+02,7.000000000000000000e+01,5.860000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.090000000000000000e+02,7.000000000000000000e+01,5.846999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+02,7.000000000000000000e+01,5.846999999999999886e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.110000000000000000e+02,7.000000000000000000e+01,5.838000000000000256e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.120000000000000000e+02,6.999999999999998579e+01,5.843999999999999773e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
8.130000000000000000e+02,7.000000000000000000e+01,5.835000000000000142e+01,5.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+00
